bookID,title,series,primary_author,all_authors,average_rating,ratings_count,text_reviews_count,isbn,isbn13,num_pages,publication_date,publisher,language,book_age,rating_popularity_score
22871,The Gap Into Madness: Chaos and Order,Gap  #4,Stephen R. Donaldson,['Stephen R. Donaldson'],4.15,4544,69,0553071793,9780553071795,617,1994-06-01,Spectra,English,31,34.950399477438054
22875,The One Tree,The Second Chronicles of Thomas Covenant  #2,Stephen R. Donaldson,['Stephen R. Donaldson'],3.98,15389,109,0345418476,9780345418470,496,1997-06-23,Del Rey,English,28,38.37306344279504
22877,The Gap Into Power: A Dark and Hungry God Arises,Gap  #3,Stephen R. Donaldson,['Stephen R. Donaldson'],4.08,5460,89,0553562606,9780553562606,518,2009-10-21,Spectra,English,16,35.10997978478078
22883,Pretty Face  Vol. 1,,Yasuhiro Kano,['Yasuhiro Kano'],3.83,494,40,1421513684,9781421513683,192,2007-08-07,Viz Media,English,18,23.763456230638084
22885,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,,Molly C. Lee,"['Molly C. Lee', 'Angela J. Linn', 'Chase Hensel', 'James H. Barker']",3.5,2,0,1889963852,9781889963853,80,2006-03-01,University Of Alaska,English,19,3.845143010338384
22888,Just Another Pretty Face,Hollywood Dynasty  #2,Candace Schuler,['Candace Schuler'],3.89,17,1,0373255594,9780373255597,215,1993-07-23,Harlequin Temptation,English,32,11.24354613821608
22889,Skylight Confessions,,Alice Hoffman,['Alice Hoffman'],3.64,6754,744,0316058785,9780316058780,264,2007-01-01,Little Brown And,English,18,32.09765923143525
22892,The Foretelling,,Alice Hoffman,['Alice Hoffman'],3.84,2646,247,0316154091,9780316154093,182,2006-09-01,Little  Brown Books For Young Readers,English,19,30.26373965655207
22893,Incantation,,Alice Hoffman,['Alice Hoffman'],3.88,5653,800,0316010197,9780316010191,166,2006-10-01,Little  Brown Books For Young Readers,English,19,33.52365992842372
22896,Practical Magic,Practical Magic #1,Alice Hoffman,['Alice Hoffman'],3.78,54261,4232,0425190374,9780425190371,286,2003-08-05,Penguin,English,22,41.20797030247302
22898,The Probable Future,,Alice Hoffman,['Alice Hoffman'],3.83,11910,965,0345455916,9780345455918,352,2004-06-01,Ballantine,English,21,35.94538349180385
22904,The Complete Stories,,Franz Kafka,"['Franz Kafka', 'Nahum N. Glatzer', 'John Updike', 'Willa Muir', 'Edwin Muir', 'Tania Stern', 'James Stern', 'Ernst Kaiser', 'Eithne Wilkins']",4.35,20028,381,0805210555,9780805210552,486,1995-11-14,Schocken,English,30,43.08647378501036
22911,Amerika,,Franz Kafka,"['Franz Kafka', 'Willa Muir', 'Edwin Muir', 'Klaus Mann', 'E.L. Doctorow']",3.75,17981,522,0805210644,9780805210644,336,1996-07-02,Schocken,English,29,36.739224512042696
22912,Collected Stories,,Franz Kafka,"['Franz Kafka', 'Willa Muir', 'Edwin Muir', 'Gabriel Josipovici']",4.35,445,30,0679423036,9780679423034,566,1993-10-26,Knopf,English,32,26.536387441287278
22913,Kafka: Toward a Minor Literature,,Gilles Deleuze,"['Gilles Deleuze', 'Félix Guattari', 'Franz Kafka']",4.17,1287,45,0816615152,9780816615155,136,1986-10-31,Univ Of Minnesota,English,39,29.860727430790128
22914,The Annotated Brothers Grimm,,Jacob Grimm,"['Jacob Grimm', 'Wilhelm Grimm', 'Maria Tatar', 'A.S. Byatt', 'George Cruikshank', 'Paul Hey', 'Walter Crane', 'Warwick Goble', 'Kay Nielsen', 'Arthur Rackham']",4.46,3132,103,0393058484,9780393058482,462,2004-09-17,W. W. Norton,English,21,35.90186845764677
22916,The Complete Fairy Tales of The Brothers Grimm,,Jacob Grimm,"['Jacob Grimm', 'Wilhelm Grimm', 'Jack D. Zipes', 'Johnny Gruelle']",4.3,877,55,0553382160,9780553382167,762,2003-01-01,Bantam,English,22,29.143880352631
22932,Emma  Vol. 01,,Kaoru Mori,"['Kaoru Mori', '森 薫']",3.83,3515,339,1401211321,9781401211325,183,2006-09-20,Cmx,English,19,31.272253561223412
22945,Dance Down the Stars,Duel of Sorcery: Dancer  #3,Jo Clayton,['Jo Clayton'],3.74,35,0,0886776171,9780886776176,368,1994-09-01,Daw,English,31,13.402360829825852
22947,Drum Calls,Drums of Chaos  #2,Jo Clayton,['Jo Clayton'],3.72,29,1,0812551230,9780812551235,341,1998-07-01,Tor,English,27,12.65245425978322
22948,Fire in the Sky,Diadem: Shadowsong  #1,Jo Clayton,['Jo Clayton'],3.87,63,2,0886776503,9780886776503,352,1995-05-01,Daw,English,30,16.09487753260193
22950,Quester's Endgame,,Jo Clayton,['Jo Clayton'],3.98,159,6,0886771382,9780886771386,372,1986-07-01,Daw,English,39,20.19919178463063
22951,Shadowkill,Diadem: Shadith's Quest  #3,Jo Clayton,"['Jo Clayton', 'Jo Clayton']",3.99,68,1,0886774675,9780886774677,400,1991-04-01,Daw,English,34,16.894084953343068
22966,Lidia's Family Table,,Lidia Matticchio Bastianich,"['Lidia Matticchio Bastianich', 'David Nussbaum', 'Christopher Hirsheimer']",4.22,532,23,1400040353,9781400040353,448,2004-11-23,Knopf Publishing Group,English,21,26.49536040997986
22994,Selected Verse,,Federico García Lorca,"['Federico García Lorca', 'Christopher Maurer']",4.43,189,14,0374528551,9780374528553,432,2004-06-09,Farrar  Straus And Giroux,English,21,23.244316639670952
23001,Galatea 2.2,,Richard Powers,['Richard Powers'],3.72,2155,191,0312423136,9780312423131,329,2004-01-01,Picador,English,21,28.554756947147464
23002,Three Farmers on Their Way to a Dance,,Richard Powers,['Richard Powers'],3.82,742,49,0060975091,9780060975098,352,1994-12-01,Harper Perennial,English,31,25.252858890821837
23003,Christian Theology: An Introduction,,Alister E. McGrath,['Alister E. McGrath'],4.04,1178,48,1405153601,9781405153607,534,2006-11-13,Blackwell Publishers,English,19,28.57258447817098
23007,The Time of Our Singing,,Richard Powers,['Richard Powers'],4.25,1836,245,0099453835,9780099453833,631,2004-02-05,Vintage,English,21,31.94252861216428
23011,In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,,Alister E. McGrath,['Alister E. McGrath'],3.97,515,76,0385722168,9780385722162,354,2002-02-19,Anchor,English,23,24.797043858961807
23013,Gain,,Richard Powers,['Richard Powers'],3.77,710,54,0099284464,9780099284468,355,2001-11-01,Vintage,English,24,24.756355060358217
23017,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,,Richard E. Neustadt,['Richard E. Neustadt'],3.77,293,17,0029227968,9780029227961,384,1991-03-01,Free,English,34,21.427095722866827
23022,The Grotesque,,Patrick McGrath,['Patrick McGrath'],3.62,815,58,0679776214,9780679776215,178,1997-01-28,Vintage,English,28,24.269979964970066
23023,Port Mungo,,Patrick McGrath,['Patrick McGrath'],3.32,412,36,1400075483,9781400075485,242,2005-06-14,Vintage,English,20,19.997846008630628
23032,Entre Amis: An Interactive Approach,,Michael D. Oates,"['Michael D. Oates', 'Larbi Oukada']",3.39,23,4,0618506918,9780618506910,528,2005-03-17,Heinle,English,20,10.773602484879536
23036,Experience,,Martin Amis,['Martin Amis'],3.96,71,5,0099285827,9780099285823,401,2001-04-05,Vintage,English,24,16.93559783130358
23042,Visiting Mrs Nabokov and Other Excursions,,Martin Amis,['Martin Amis'],3.7,545,16,0099461870,9780099461876,288,2005-04-07,Vintage,English,20,23.31969021025615
23056,Image-Music-Text,,Roland Barthes,"['Roland Barthes', 'Stephen Heath']",4.1,3209,41,0006861350,9780006861355,220,1993-09-13,Fontana,English,32,33.10350748610865
23057,Camera Lucida: Reflections on Photography,,Roland Barthes,"['Roland Barthes', 'Richard Howard']",3.97,75,5,0795000375,9780795000379,119,2001-06-01,Hill And Wang,English,24,17.193011360936737
23060,The Fashion System,,Roland Barthes,"['Roland Barthes', 'Matthew    Ward', 'Richard Howard']",3.54,228,10,0520071778,9780520071773,351,1990-07-25,University Of California,English,35,19.23537589258201
23061,The Responsibility of Forms: Critical Essays on Music  Art  and Representation,,Roland Barthes,"['Roland Barthes', 'Richard Howard']",3.95,93,3,0520072383,9780520072381,320,1991-02-07,University Of California,English,34,17.946014389966518
23063,The Pleasure of the Text,,Roland Barthes,"['Roland Barthes', 'Richard Miller']",4.02,19,1,0224011871,9780224011877,80,1976-02-12,Jonathan Cape,English,49,12.042843739687042
23065,How to Travel with a Salmon & Other Essays,,Umberto Eco,"['Umberto Eco', 'William Weaver']",3.85,110,12,0099428636,9780099428633,229,2001-04-16,Vintage,English,24,18.131691275052486
23066,How to Travel with a Salmon and Other Essays,,Umberto Eco,"['Umberto Eco', 'William Weaver']",3.85,3532,153,0151001367,9780151001361,248,1994-12-01,Houghton Mifflin,English,31,31.454125192332707
23080,Le Nom de la rose,,Umberto Eco,"['Umberto Eco', 'Jean-Noël Schifano']",4.12,745,49,2253033138,9782253033134,755,1983-11-02,Le Livre De Poche,French,42,27.252669472839493
23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,,Jeremy Rifkin,"['Jeremy Rifkin', 'Ralph Fowler']",3.82,228,12,1585420824,9781585420827,320,2001-03-05,Tarcher,English,24,20.756818053577195
23183,The Book of Questions,,Pablo Neruda,"['Pablo Neruda', ""William O'Daly""]",4.04,2180,224,1556591608,9781556591600,96,2001-04-01,Copper Canyon,English,24,31.057656615454583
23186,Bugs for Lunch/Insectos para el almuerzo,,Margery Facklam,"['Margery Facklam', 'Sylvia Long', 'Liliana Valenzuela']",3.78,4,1,1570915067,9781570915062,32,2002-07-01,Charlesbridge,Spanish,23,6.083675309000899
23194,My Story as told by Water: Confessions  Druidic Rants  Reflections  Bird-watchings  Fish-stalkings  Visions  Songs and Prayers Refracting Light  from Living Rivers  in the Age of the Industrial Dark,,David James Duncan,['David James Duncan'],4.1,679,53,1578050499,9781578050499,304,2001-07-17,Sierra Club,English,24,26.74058047249762
23201,Pilgrims and Other Stories,,Elizabeth Gilbert,['Elizabeth Gilbert'],3.13,1411,182,0330351745,9780330351744,288,1998-04-09,Picador,English,27,22.701146368506475
23202,The Last American Man,,Elizabeth Gilbert,['Elizabeth Gilbert'],3.81,7966,960,0142002836,9780142002834,271,2003-05-27,Riverhead,English,22,34.2254711325392
23203,Pilgrims Pa,,Elizabeth Gilbert,['Elizabeth Gilbert'],3.13,10,2,0395924855,9780395924853,224,1998-09-17,Mariner,English,27,7.5054122038589
23217,Size 14 Is Not Fat Either,Heather Wells  #2,Meg Cabot,['Meg Cabot'],3.83,27424,1038,0060525126,9780060525125,344,2006-11-28,William Morrow Paperbacks,English,19,39.13957539209934
23218,Missing You,1-800-Where-R-You  #5,Meg Cabot,['Meg Cabot'],4.17,11056,366,0060874309,9780060874308,268,2006-12-26,Harpertempest,English,19,38.826115190561815
23219,Queen of Babble,Queen of Babble  #1,Meg Cabot,['Meg Cabot'],3.69,60787,1693,0060851988,9780060851989,309,2006-05-23,William Morrow,English,19,40.645894939397394
23220,Size 12 Is Not Fat,Heather Wells  #1,Meg Cabot,['Meg Cabot'],3.74,75856,2408,0060525118,9780060525118,345,2005-12-27,William Morrow Paperbacks,English,20,42.02490370205004
23221,How to Be Popular,,Meg Cabot,['Meg Cabot'],3.55,19363,876,0060880120,9780060880125,288,2006-08-31,Harpertempest,English,19,35.042656876261525
23222,Valentine Princess,The Princess Diaries  #7.75,Meg Cabot,['Meg Cabot'],3.67,9517,219,0060847182,9780060847180,96,2006-12-12,Harperteen,English,19,33.62064987956947
23224,Darkest Hour,The Mediator  #4,Meg Cabot,['Meg Cabot'],4.17,30471,671,0060725141,9780060725143,316,2004-12-28,Harpercollins,English,21,43.05342982902069
23226,She Went All the Way,,Meg Cabot,['Meg Cabot'],3.7,12470,441,0060085444,9780060085445,357,2002-12-03,Avon,English,23,34.89529654330676
23228,Boy Meets Boy,,David Levithan,['David Levithan'],3.84,59799,3373,0375832998,9780375832994,185,2005-05-10,Alfred A. Knopf,English,20,42.2352420093647
23229,This Is Push: New Stories from the Edge,,David Levithan,"['David Levithan', 'Patricia McCormick', 'Matthue Roth', 'Kevin Waltman', 'Samantha Schutz', 'Coe Booth', 'Eddie de Oliveira', 'Tanuja Desai Hidier', 'Kevin Brooks', 'Chris Wooding', 'Markus Zusak', 'Brian James', 'Kristen Kemp', 'Eireann Corrigan', 'Christopher Krovatin', 'Billy Merrell']",3.63,223,23,0439890284,9780439890281,240,2007-02-01,Push,English,18,19.644275168233793
23232,The Realm of Possibility,,David Levithan,['David Levithan'],3.93,14625,1190,0375836578,9780375836572,210,2006-05-09,Ember,English,19,37.69088526011542
23233,Ten Things I Hate about You,,David Levithan,['David Levithan'],4.11,1435,65,0439087309,9780439087308,170,1999-06-01,Scholastic,English,26,29.87812484088958
23235,Where We Are  What We See: The Best Young Writers and Artists in America,,David Levithan,['David Levithan'],3.76,41,0,0439736463,9780439736466,288,2005-05-01,Push,English,20,14.053637764745464
23236,Aphrodite's Passion,Superhero Central #2,Julie Kenner,['Julie Kenner'],3.62,534,33,0505524740,9780505524744,352,2002-04-01,Love Spell,English,23,22.741805623763543
23237,The Manolo Matrix,Codebreaker Trilogy #2,Julie Kenner,['Julie Kenner'],3.62,651,34,0743496140,9780743496148,352,2006-02-01,Downtown,English,19,23.457761314174483
23238,The Cat's Fancy,,Julie Kenner,['Julie Kenner'],3.57,244,27,0505523973,9780505523976,391,2000-08-01,Love Spell,English,25,19.639491811644675
23239,Demons Are Forever,Demon-Hunting Soccer Mom  #3,Julie Kenner,['Julie Kenner'],3.89,2368,162,0425215385,9780425215388,292,2007-07-03,Berkley Publishing Group,English,18,30.226168264177677
23240,Aphrodite's Secret,Superhero Central #3,Julie Kenner,['Julie Kenner'],3.7,410,20,0505525097,9780505525093,369,2003-05-06,Love Spell,English,22,22.268794893636066
23242,The Good Ghouls' Guide to Getting Even,Beth Frasier #1,Julie Kenner,['Julie Kenner'],3.59,901,73,0425213919,9780425213919,256,2007-04-03,Berkley Trade,English,18,24.42856612702482
23243,Aphrodite's Flame,Superhero Central #4,Julie Kenner,['Julie Kenner'],3.67,385,16,0505525755,9780505525758,338,2004-08-01,Love Spell,English,21,21.857923145935928
23244,Carpe Demon,Demon-Hunting Soccer Mom  #1,Julie Kenner,['Julie Kenner'],3.64,4811,585,0515142212,9780515142211,320,2006-10-31,Jove,English,19,30.863079800624234
23249,Perfect Circle,,Sean Stewart,['Sean Stewart'],3.8,679,69,1931520119,9781931520119,243,2004-06-01,Small Beer,English,21,24.783952633046578
23260,Talking Philosophy: Dialogues with Fifteen Leading Philosophers,,Bryan Magee,"['Bryan Magee', 'Isaiah Berlin', 'Charles Taylor', 'Herbert Marcuse', 'William Barrett', 'Anthony Quinton', 'A.J. Ayer', 'Bernard Williams', 'R. M. Hare', 'Willard Van Orman Quine', 'John Rogers Searle', 'Noam Chomsky', 'Hilary Putnam', 'Ronald Dworkin', 'Iris Murdoch', 'Ernest Gellner']",4.06,24,4,0192854178,9780192854179,288,2001-10-18,Oup Oxford,English,24,13.068635848964893
23261,The Story of Philosophy: A Concise Introduction to the World's Greatest Thinkers and Their Ideas,,Bryan Magee,['Bryan Magee'],4.14,518,45,0751333328,9780751333329,240,2005-11-01,Dk Publishing (Dorling Kindersley),English,20,25.882882076306775
23276,Taxation of Mineral Rents,,Ross Garnaut,['Ross Garnaut'],5.0,1,0,0198284543,9780198284543,350,1983-11-17,Oxford University Press  Usa,English,42,3.4657359027997265
23290,Dubliners,,James Joyce,"['James Joyce', 'Margot Norris', 'Hans Walter Gabler', 'Walter Hettche']",3.85,789,51,0393978516,9780393978513,369,2006-02-01,W. W. Norton &,English,19,25.68732684002511
23292,Dubliners: Text  Criticism  and Notes,,James Joyce,"['James Joyce', 'Robert Scholes', 'A. Walton Litz']",3.85,331,32,0140247742,9780140247749,492,1996-08-01,Penguin,English,29,22.34976963032848
23293,Dubliners,,James Joyce,"['James Joyce', 'Frank McCourt', 'Donal Donnelly', 'Ciaran Hinds', 'Colm Meaney', 'Malachy McCourt']",3.85,53,11,0060789565,9780060789565,8,2005-05-10,Caedmon,English,20,15.357588579272457
23297,CliffsNotes on Joyce's Dubliners,Cliffs Notes,Adam  Sexton,"['Adam  Sexton', 'G. Tubach']",3.4,5,2,0764537156,9780764537158,80,2003-04-25,Cliffs Notes,English,22,6.091982195375387
23300,The Door to Time,Ulysses Moore  #1,Pierdomenico Baccalario,"['Pierdomenico Baccalario', 'Iacopo Bruno', 'Laura Zuccotti', 'Leah D. Janeczko', 'Beth Dunfey']",3.93,3099,241,0439774381,9780439774383,239,2006-01-01,Scholastic,English,19,31.593888544559825
23303,Ulysses S. Grant: The Unlikely Hero,,Michael Korda,['Michael Korda'],3.87,432,44,0060590157,9780060590154,176,2004-09-28,Eminent Lives,English,21,23.493755007369636
23307,Ulysses S. Grant,,Josiah Bunting,"['Josiah Bunting', 'Arthur M. Schlesinger Jr.']",3.89,445,40,0805069496,9780805069495,208,2004-09-08,Times,English,21,23.73024072335805
23310,Allusions in Ulysses: An Annotated List,,Weldon Thornton,['Weldon Thornton'],4.04,22,2,0807840890,9780807840894,563,1982-09-20,University Of North Carolina,English,43,12.667396632353764
23314,Ulysses Found,,Ernle Bradford,['Ernle Bradford'],4.07,38,8,0750937254,9780750937252,238,2005-02-01,History,English,20,14.910695899747662
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,,David R. Hawkins,['David R. Hawkins'],4.51,461,29,0971500746,9780971500747,407,2006-06-28,Veritas,English,19,27.67139765877864
23322,The Eye of the I: From Which Nothing is Hidden,,David R. Hawkins,['David R. Hawkins'],4.38,752,37,0964326191,9780964326194,432,2001-06-23,Veritas,English,24,29.01340569776353
23331,Letters to J. D. Salinger,,Chris Kubica,"['Chris Kubica', 'Chris Kubica']",3.5,26,1,0299178005,9780299178000,270,2002-03-04,University Of Wisconsin,English,23,11.535429031015152
23336,J.D. Salinger's Catcher in the Rye,Modern Critical Interpretations,Harold Bloom,['Harold Bloom'],3.58,18,2,0791056643,9780791056646,176,2000-12-31,Chelsea House Publications,English,25,10.541091545415856
23377,Where Is Baby's Mommy?,A Lift-the-Flap Book,Karen Katz,['Karen Katz'],4.15,434,28,0689835612,9780689835612,14,2001-04-01,Little Simon,English,24,25.21268602901804
23378,Counting Christmas,,Karen Katz,['Karen Katz'],3.53,154,26,0689849257,9780689849251,32,2003-10-01,Margaret K. Mcelderry,English,22,17.80329066272494
23391,Running from the Deity,Pip & Flinx #11,Alan Dean Foster,['Alan Dean Foster'],3.81,1045,26,0345461614,9780345461612,280,2006-11-28,Del Rey,English,19,26.48989613602075
23392,Lost and Found,,Alan Dean Foster,['Alan Dean Foster'],3.68,722,65,0345461274,9780345461278,256,2005-05-31,Del Rey,English,20,24.226945937544254
23393,Reunion,Pip & Flinx #8,Alan Dean Foster,['Alan Dean Foster'],3.87,1366,33,0345418689,9780345418685,352,2002-02-26,Del Rey,English,23,27.942846748121685
23398,The Dig,,Alan Dean Foster,['Alan Dean Foster'],3.4,2,0,0727852663,9780727852663,336,1998-01-01,Severn House Publishers,English,27,3.7352817814715733
23404,Regarding the Fountain: A Tale  in Letters  of Liars and Leaks,,Kate Klise,"['Kate Klise', 'M. Sarah Klise']",4.2,3208,306,0380793474,9780380793471,144,1999-03-09,Harpercollins,English,26,33.9096014926614
23410,Pimsleur German Level 1 CD: [Lessons 1-30],,Pimsleur Language Programs,['Pimsleur Language Programs'],4.23,58,10,0743518365,9780743518369,16,2010-04-01,Pimsleur,English,15,17.247983387721195
23418,The Architecture of Happiness,,Alain de Botton,['Alain de Botton'],3.86,7101,540,0375424431,9780375424434,280,2006-10-03,Pantheon,English,19,34.230988414121704
23420,How Proust Can Change Your Life,,Alain de Botton,['Alain de Botton'],3.76,10270,877,0679779159,9780679779155,208,1998-04-28,Vintage,English,27,34.73141955606342
23421,Kiss & Tell,,Alain de Botton,['Alain de Botton'],3.56,828,46,0312155611,9780312155612,258,1997-05-15,Picador,English,28,23.92398375228165
